#chrom	start	end	name	score	strand	size	num_data	min	max	mean	median
chr11	76510508	76511508	ENST00000566747.1_1	0	+	1000	1000	-5.55	2.99	-0.11	0.00
chr16	22375734	22376734	ENST00000566764.1_1	0	+	1000	1000	-6.76	9.08	0.54	0.05
chr16	50155354	50156354	ENST00000566770.1_1	0	-	1000	1000	-4.00	2.88	0.08	0.10
chr16	83964314	83965314	ENST00000566773.1_1	0	-	1000	1000	-5.66	3.50	-0.21	-0.10
chr15	24685775	24686775	ENST00000566797.1_1	0	+	1000	1000	-4.63	1.11	-0.08	0.02
chr3	20429242	20430242	ENST00000566804.1_1	0	+	1000	1000	-4.22	2.04	0.01	0.22
chr22	26908013	26909013	ENST00000566814.1_1	0	+	1000	1000	-5.76	3.52	-0.25	-0.15
chr15	83594137	83595137	ENST00000566841.1_1	0	+	1000	1000	-3.45	1.88	0.02	0.00
chr10	101380356	101381356	ENST00000566847.1_1	0	+	1000	1000	-4.73	4.38	0.25	0.09
chr16	27279027	27280027	ENST00000566854.5_1	0	+	1000	1000	-5.00	2.50	-0.11	0.12
chr16	90287357	90288357	ENST00000566864.1_1	0	+	1000	1000	-3.26	0.68	-0.01	0.16
chr16	50428544	50429544	ENST00000566876.1_1	0	-	1000	1000	-4.70	2.69	-0.05	0.01
chr16	90224081	90225081	ENST00000566898.1_1	0	+	1000	1000	-5.37	0.21	-0.14	0.18
chr16	1561938	1562938	ENST00000566922.1_1	0	+	1000	1000	-4.17	2.10	-0.21	-0.12
chr17	32510151	32511151	ENST00000566930.6_1	0	-	1000	58	-1.96	0.11	-0.12	0.10
chr1	111198703	111199703	ENST00000566942.1_1	0	-	1000	1000	-5.74	3.99	0.29	0.22
chr1	120453541	120454541	ENST00000566949.1_1	0	-	1000	1000	-4.66	3.09	-0.02	0.00
chr16	28890737	28891737	ENST00000566956.1_1	0	-	1000	1000	-4.78	9.75	0.63	0.15
chr17	80340066	80341066	ENST00000566971.2_1	0	-	1000	1000	-5.12	2.23	-0.19	-0.02
chr17	80250354	80251354	ENST00000566986.1_1	0	+	1000	1000	-4.46	1.88	-0.06	-0.03
chr15	57820445	57821445	ENST00000566990.1_1	0	-	1000	1000	-5.50	8.76	0.38	0.00
chr16	1306485	1307485	ENST00000566997.1_1	0	+	1000	1000	-15.95	7.66	-0.51	-0.27
chr16	82172736	82173736	ENST00000567021.1_1	0	-	1000	1000	-2.34	1.85	0.00	0.08
chr16	19078652	19079652	ENST00000567047.1_1	0	-	1000	1000	-5.95	3.72	-0.20	-0.12
chr5	14664213	14665213	ENST00000567048.1_1	0	-	1000	1000	-6.12	3.71	-0.19	-0.10
chr16	65268314	65269314	ENST00000567058.1_1	0	-	1000	346	-2.39	3.05	0.01	0.07
chr2	91767894	91768894	ENST00000567067.1_1	0	+	1000	1000	-4.38	3.33	-0.03	-0.00
chr9	124581024	124582024	ENST00000567068.1_1	0	-	1000	1000	-5.95	3.21	-0.32	-0.18
chr16	71688431	71689431	ENST00000567077.1_1	0	+	1000	1000	-3.93	9.87	0.99	0.35
chr15	42861692	42862692	ENST00000567089.1_1	0	-	1000	1000	-4.58	2.81	0.10	0.03
chr16	729300	730300	ENST00000567091.1_1	0	-	1000	1000	-6.10	3.46	-0.36	-0.23
chr16	761041	762041	ENST00000567096.1_1	0	-	1000	1000	-5.98	3.45	-0.37	-0.21
chr16	71959138	71960138	ENST00000567146.1	0	-	1000	1000	-3.29	0.74	-0.01	0.22
chr1	179559407	179560407	ENST00000567150.1_1	0	+	1000	1000	-4.14	3.02	0.38	0.24
chr16	30195870	30196870	ENST00000567153.1_1	0	-	1000	1000	-8.67	9.81	0.79	0.04
chr12	52216788	52217788	ENST00000567167.1_1	0	+	1000	1000	-4.23	3.36	-0.02	-0.01
chr4	76006899	76007899	ENST00000567197.1_1	0	-	1000	1000	-3.10	4.07	0.29	0.19
chr16	28989645	28990645	ENST00000567209.2_1	0	-	1000	1000	-6.25	9.16	0.89	0.26
chr13	28527163	28528163	ENST00000567234.1_1	0	+	1000	1000	-7.64	4.06	-0.10	-0.06
chr16	19132451	19133451	ENST00000567236.1_1	0	-	1000	1000	-4.38	4.49	0.31	0.20
chr3	128578121	128579121	ENST00000567253.1_1	0	-	1000	1000	-4.55	0.34	0.02	0.22
chr16	67465620	67466620	ENST00000567261.1_1	0	-	1000	1000	-4.05	4.38	0.40	0.29
chrX	37764816	37765816	ENST00000567273.1_1	0	+	1000	1000	-7.68	3.80	0.50	0.34
chr15	74753140	74754140	ENST00000567286.5_1	0	+	1000	1000	-4.62	4.61	0.07	-0.00
chr16	18244952	18245952	ENST00000567304.1_1	0	-	1000	1000	-4.22	3.10	-0.03	0.00
chr16	71495697	71496697	ENST00000567341.1_1	0	+	1000	1000	-7.53	3.74	-0.11	-0.04
chr4	120329989	120330989	ENST00000567343.1_1	0	+	1000	1000	-5.87	3.08	0.16	0.12
chr15	80136224	80137224	ENST00000567415.1_1	0	-	1000	1000	-5.19	3.38	-0.10	-0.04
chr9	38567919	38568919	ENST00000567428.2_1	0	-	1000	1000	-3.48	6.59	0.91	0.56
chr15	43030817	43031817	ENST00000567456.1_1	0	+	1000	1000	-4.78	7.21	1.16	0.49
chr16	33336943	33337943	ENST00000567464.1_1	0	-	1000	1000	-4.00	1.06	0.10	0.09
chr16	16751585	16752585	ENST00000567465.1_1	0	+	1000	1000	-3.44	1.35	-0.06	0.17
chr16	71459867	71460867	ENST00000567469.1_1	0	-	1000	1000	-10.55	2.38	-0.34	-0.24
chr1	179910512	179911512	ENST00000567486.2_1	0	-	1000	1000	-2.80	2.08	0.20	0.12
chr3	140586125	140587125	ENST00000567488.1_1	0	-	1000	1000	-3.40	0.25	0.11	0.22
chr2	109744868	109745868	ENST00000567491.1_1	0	-	1000	1000	-4.43	4.29	0.02	0.01
chr7	141250644	141251644	ENST00000567503.1_1	0	-	1000	1000	-6.79	3.38	-0.16	-0.14
chr1	40723120	40724120	ENST00000567508.1_1	0	-	1000	1000	-5.93	8.62	0.38	0.00
chr16	2047156	2048156	ENST00000567515.1_1	0	+	1000	1000	-5.05	5.06	0.22	0.05
chr21	26955393	26956393	ENST00000567517.1_1	0	-	1000	1000	-3.35	2.03	0.05	0.03
chr16	50917621	50918621	ENST00000567534.2_1	0	+	1000	1000	-4.17	2.24	-0.18	-0.09
chr1	208800930	208801930	ENST00000567538.1_1	0	-	1000	1000	-3.92	5.10	0.62	0.26
chr2	10179346	10180346	ENST00000567540.1_1	0	-	1000	1000	-5.01	2.52	-0.17	-0.08
chr16	89752507	89753507	ENST00000567544.1_1	0	-	1000	1000	-7.51	6.05	-0.34	-0.17
chr16	71146469	71147469	ENST00000567556.1_1	0	+	1000	1000	-5.84	2.56	0.10	0.06
chr11	65337270	65338270	ENST00000567594.1_1	0	-	1000	1000	-9.04	8.31	0.69	0.09
chr15	72667959	72668959	ENST00000567598.1_1	0	+	1000	1000	-7.39	4.23	0.08	-0.04
chr2	127782780	127783780	ENST00000567613.1_1	0	-	1000	1000	-4.69	1.46	-0.22	-0.14
chrX	153746455	153747455	ENST00000567614.1_1	0	-	1000	1000	-3.29	1.29	0.02	0.24
chr15	74218172	74219172	ENST00000567644.5_1	0	-	1000	1000	-3.13	5.27	0.59	0.37
chr15	24802873	24803873	ENST00000567647.5_1	0	+	1000	1000	-3.81	0.33	0.02	0.28
chr3	145778527	145779527	ENST00000567714.1_1	0	-	1000	1000	-3.36	2.51	0.03	0.01
chr16	28874128	28875128	ENST00000567731.1_1	0	-	1000	1000	-3.72	4.41	0.15	0.15
chr6	26526792	26527792	ENST00000567732.1_1	0	+	1000	1000	-3.50	2.02	0.08	0.22
chr12	9519571	9520571	ENST00000567749.1_1	0	+	1000	1000	-3.26	0.52	0.06	0.29
chr6	22220533	22221533	ENST00000567753.1_1	0	+	1000	1000	-4.39	2.57	-0.03	0.04
chr4	122791306	122792306	ENST00000567769.1_1	0	+	1000	1000	-6.28	6.29	-0.08	-0.04
chr16	29932726	29933726	ENST00000567795.2_1	0	-	1000	1000	-4.95	3.24	-0.03	0.01
chr18	59414909	59415909	ENST00000567801.2_1	0	+	1000	1000	-5.05	3.62	0.18	0.15
chr8	29210190	29211190	ENST00000567818.1_1	0	-	1000	1000	-4.55	3.64	0.16	0.07
chr1	246935377	246936377	ENST00000567832.1_1	0	+	1000	1000	-4.79	2.79	-0.22	-0.10
chr16	83773126	83774126	ENST00000567860.1_1	0	-	1000	1000	-8.28	2.25	-0.24	-0.11
chr16	60556654	60557654	ENST00000567862.1_1	0	-	1000	1000	-4.08	0.09	0.01	0.08
chr19	28919879	28920879	ENST00000567877.1_1	0	-	1000	1000	-3.18	4.11	0.00	-0.00
chr1	80580129	80581129	ENST00000567886.1_1	0	+	1000	1000	-3.54	2.42	-0.02	0.02
chr16	2317983	2318983	ENST00000567888.1_1	0	+	1000	1000	-8.34	4.46	-0.28	-0.22
chr16	50441113	50442113	ENST00000567899.1_1	0	+	1000	1000	-5.03	2.97	-0.19	-0.07
chr1	179923018	179924018	ENST00000567904.1_1	0	-	1000	1000	-3.68	4.60	0.69	0.39
chr19	2728825	2729825	ENST00000567905.1_1	0	-	1000	1000	-6.49	2.03	-0.23	-0.07
chr7	73399823	73400823	ENST00000567919.1_1	0	+	1000	1000	-6.07	4.32	-0.01	-0.02
chr16	56221517	56222517	ENST00000567929.1_1	0	-	1000	1000	-4.22	3.53	0.29	0.28
chr16	1026391	1027391	ENST00000567961.5_1	0	-	1000	1000	-5.71	2.83	-0.25	-0.11
chr16	79860547	79861547	ENST00000567966.1_1	0	-	1000	1000	-5.43	6.18	0.72	0.23
chr16	29275427	29276427	ENST00000567984.1_1	0	-	1000	1000	-3.73	1.57	-0.27	-0.16
chr16	79803926	79804926	ENST00000567993.5_1	0	-	1000	1000	-5.22	5.31	-0.06	-0.07
chr16	88751377	88752377	ENST00000567997.1_1	0	+	1000	1000	-4.36	3.47	-0.30	-0.22
chr10	105638836	105639836	ENST00000568017.1_1	0	-	1000	1000	-6.06	2.75	-0.10	-0.03
chr15	24832245	24833245	ENST00000568019.1_1	0	+	1000	1000	-3.25	0.66	0.07	0.23
chr6	166796166	166797166	ENST00000568025.1_1	0	+	1000	1000	-5.98	4.93	-0.11	-0.11
chr16	17634342	17635342	ENST00000568026.1_1	0	-	1000	1000	-5.85	2.53	-0.27	-0.16
chr16	88211953	88212953	ENST00000568031.1_1	0	-	1000	1000	-4.45	1.78	-0.16	-0.01
chr16	19097664	19098664	ENST00000568032.1_1	0	+	1000	1000	-7.36	3.69	-0.31	-0.19
chr15	28983077	28984077	ENST00000568033.1_1	0	-	1000	1000	-3.71	6.07	0.36	0.22
chr16	2621854	2622854	ENST00000568040.1_1	0	-	1000	1000	-4.29	0.66	0.03	0.22
chr15	24778343	24779343	ENST00000568045.5_1	0	+	1000	1000	-5.26	1.18	-0.01	0.22
chr16	28969440	28970440	ENST00000568057.1_1	0	-	1000	1000	-4.38	4.46	0.59	0.32
chr9	19925741	19926741	ENST00000568063.1_1	0	+	1000	1000	-4.49	4.07	0.20	0.13
chr16	90172471	90173471	ENST00000568070.1_1	0	+	1000	1000	-3.74	0.51	-0.03	0.24
chr15	74219781	74220781	ENST00000568087.5_1	0	-	1000	1000	-6.23	7.03	0.52	0.18
chr15	62566555	62567555	ENST00000568092.1_1	0	+	1000	1000	-2.64	0.58	0.07	0.21
chr6	4602154	4603154	ENST00000568110.1_1	0	-	1000	1000	-5.73	2.79	-0.24	-0.14
chr1	208785037	208786037	ENST00000568112.1_1	0	-	1000	1000	-5.00	2.89	-0.18	-0.10
chr16	22299559	22300559	ENST00000568125.1_1	0	-	1000	1000	-3.71	3.83	0.04	0.23
chr16	58767315	58768315	ENST00000568134.5_1	0	+	1000	1000	-7.13	4.01	0.14	0.06
chr16	82544001	82545001	ENST00000568136.5_1	0	-	1000	1000	-3.87	2.52	0.04	0.29
chr16	75358446	75359446	ENST00000568140.1_1	0	-	1000	1000	-3.90	3.06	-0.01	0.00
chr16	1630598	1631598	ENST00000568149.1_1	0	-	1000	1000	-5.49	8.45	0.20	-0.04
chr16	48656848	48657848	ENST00000568150.2_1	0	+	1000	1000	-4.15	3.18	-0.21	-0.15
chr16	68967224	68968224	ENST00000568179.1_1	0	+	1000	1000	-4.35	2.75	-0.00	0.03
chr16	28833417	28834417	ENST00000568183.1_1	0	-	1000	1000	-4.23	4.80	0.44	0.22
chr2	111002669	111003669	ENST00000568189.5_1	0	+	1000	1000	-4.44	3.66	-0.09	-0.05
chr15	74218172	74219172	ENST00000568229.5_1	0	-	1000	1000	-3.13	5.27	0.59	0.37
chr18	28638859	28639859	ENST00000568243.1	0	-	1000	1000	-3.83	2.37	0.01	0.02
chr16	23578962	23579962	ENST00000568262.2_1	0	+	1000	1000	-4.28	3.14	-0.23	-0.09
chr15	93139040	93140040	ENST00000568297.1_1	0	-	1000	1000	-6.65	2.99	-0.36	-0.22
chr13	76209579	76210579	ENST00000568302.5_1	0	-	1000	1000	-4.49	4.52	0.12	0.07
chr6	168774878	168775878	ENST00000568306.1_1	0	+	1000	1000	-5.42	2.66	-0.58	-0.42
chr15	45490314	45491314	ENST00000568314.1_1	0	-	1000	1000	-13.03	4.49	0.26	-0.03
chr16	14800412	14801412	ENST00000568317.1_1	0	-	1000	1000	-2.83	0.98	0.02	0.18
chr21	45767678	45768678	ENST00000568332.1_1	0	-	1000	1000	-4.47	3.07	-0.22	-0.12
chr15	72758103	72759103	ENST00000568345.1_1	0	-	1000	1000	-2.88	2.50	0.10	0.18
chr16	81102960	81103960	ENST00000568362.5_1	0	+	1000	1000	-3.09	1.21	0.16	0.15
chr3	134067871	134068871	ENST00000568384.1_1	0	-	1000	1000	-4.34	2.70	-0.17	-0.09
chr15	72264049	72265049	ENST00000568391.1_1	0	+	1000	1000	-2.49	0.24	0.06	0.21
chr16	1031107	1032107	ENST00000568394.1_1	0	-	1000	1000	-6.48	8.73	0.17	0.04
chr16	2722916	2723916	ENST00000568395.1_1	0	-	1000	1000	-5.29	3.26	0.29	0.20
chr16	22097927	22098927	ENST00000568410.1_1	0	-	1000	1000	-2.87	3.66	0.30	0.22
chr15	21334924	21335924	ENST00000568414.1_1	0	-	1000	1000	-2.93	1.12	0.06	0.23
chr16	90251906	90252906	ENST00000568418.1_1	0	+	1000	1000	-3.05	2.25	0.12	0.11
chr15	41136080	41137080	ENST00000568419.1_1	0	-	1000	1000	-5.56	9.73	0.79	0.36
chr9	114797680	114798680	ENST00000568421.1_1	0	-	1000	1000	-6.39	2.54	0.05	0.04
chr1	51794923	51795923	ENST00000568425.1_1	0	+	1000	1000	-4.83	4.10	0.20	0.14
chrX	24562830	24563830	ENST00000568479.1_1	0	+	1000	1000	-4.04	3.78	0.42	0.26
chr16	30709823	30710823	ENST00000568500.1_1	0	-	1000	1000	-4.76	4.51	0.96	0.66
chr16	71575228	71576228	ENST00000568523.1_1	0	-	1000	1000	-3.22	2.82	0.07	0.06
chr15	41136080	41137080	ENST00000568525.1_1	0	-	1000	1000	-5.56	9.73	0.79	0.36
chr16	1457895	1458895	ENST00000568554.1_1	0	+	1000	1000	-4.78	2.66	-0.30	-0.17
chr16	88226773	88227773	ENST00000568587.1_1	0	-	1000	1000	-4.99	1.84	-0.10	0.02
chr3	47421805	47422805	ENST00000568593.1_1	0	-	1000	1000	-5.09	6.62	0.30	-0.01
chr16	22103090	22104090	ENST00000568603.1_1	0	-	1000	1000	-4.76	4.13	0.14	0.08
chr16	56681589	56682589	ENST00000568608.1_1	0	+	1000	1000	-10.72	3.21	-0.83	-0.56
chr15	24802873	24803873	ENST00000568609.5_1	0	+	1000	1000	-3.81	0.33	0.02	0.28
chr16	88739559	88740559	ENST00000568633.1_1	0	+	1000	1000	-3.95	4.54	0.04	-0.01
chr16	53201935	53202935	ENST00000568648.1_1	0	+	1000	1000	-3.57	1.49	0.05	0.31
chr18	33766913	33767913	ENST00000568654.1_1	0	-	1000	1000	-4.78	4.06	-0.15	-0.08
chr3	44158398	44159398	ENST00000568686.1_1	0	+	1000	1000	-3.70	4.17	-0.07	-0.07
chr1	200638135	200639135	ENST00000568695.1_1	0	+	1000	1000	-5.62	3.02	-0.14	-0.03
chr16	57831627	57832627	ENST00000568697.1_1	0	+	1000	1000	-5.58	5.01	0.71	0.28
chr16	31076317	31077317	ENST00000568708.1_1	0	+	1000	1000	-4.31	4.94	0.29	0.20
chr13	76209579	76210579	ENST00000568735.1_1	0	-	1000	1000	-4.49	4.52	0.12	0.07
chr16	33347779	33348779	ENST00000568752.1_1	0	-	1000	1000	-4.45	2.27	0.15	0.09
chr16	14839534	14840534	ENST00000568759.1_1	0	-	1000	1000	-2.73	1.00	0.01	0.18
chr16	78567592	78568592	ENST00000568764.1_1	0	+	1000	1000	-4.02	2.67	-0.09	-0.05
chr16	65897187	65898187	ENST00000568767.1_1	0	-	1000	1000	-3.95	3.82	0.26	0.24
chr16	84528706	84529706	ENST00000568771.1_1	0	+	1000	1000	-4.53	6.03	0.26	0.30
chr16	2161777	2162777	ENST00000568795.1_1	0	+	1000	1000	-7.65	8.52	0.05	-0.23
chr18	24444772	24445772	ENST00000568797.3_1	0	+	1000	1000	-5.28	5.42	0.55	0.25
chr16	22385656	22386656	ENST00000568827.1_1	0	+	1000	1000	-4.99	5.44	0.11	0.05
chr15	80457766	80458766	ENST00000568836.1_1	0	+	1000	1000	-3.77	1.34	-0.09	0.15
chr2	47004423	47005423	ENST00000568862.1_1	0	+	1000	1000	-3.79	2.44	-0.03	-0.02
chr16	78928621	78929621	ENST00000568885.2_1	0	+	1000	1000	-4.34	5.61	0.47	0.25
chr16	33356908	33357908	ENST00000568893.1_1	0	-	1000	1000	-5.05	2.94	0.26	0.17
chr16	24830560	24831560	ENST00000568895.1_1	0	-	1000	1000	-4.08	9.81	0.40	-0.03
chr2	223433938	223434938	ENST00000568928.2_1	0	-	1000	1000	-3.54	3.11	0.02	0.03
chr16	63651450	63652450	ENST00000568932.5_1	0	-	1000	1000	-4.84	0.36	-0.02	0.28
chr11	68926055	68927055	ENST00000568942.1_1	0	+	1000	1000	-4.66	2.63	-0.43	-0.27
chr16	90280682	90281682	ENST00000568947.1_1	0	+	1000	1000	-4.08	1.70	-0.01	0.11
chr2	231916128	231917128	ENST00000568958.1_1	0	+	1000	1000	-6.24	2.90	-0.06	-0.01
chr16	2721135	2722135	ENST00000568970.1_1	0	-	1000	1000	-5.54	2.99	-0.12	-0.04
chr10	43247093	43248093	ENST00000568976.1_1	0	-	1000	1000	-3.34	0.87	0.03	0.28
chr2	8862389	8863389	ENST00000569008.1_1	0	-	1000	1000	-4.91	2.44	-0.14	-0.11
chr16	51089828	51090828	ENST00000569009.1_1	0	-	1000	1000	-5.06	5.36	-0.23	-0.17
chr16	77283354	77284354	ENST00000569032.1_1	0	-	1000	1000	-3.31	2.76	-0.00	0.04
chr16	29831183	29832183	ENST00000569039.5_1	0	-	1000	1000	-5.32	3.93	-0.10	-0.06
chr16	68255074	68256074	ENST00000569088.1_1	0	-	1000	1000	-3.26	2.42	0.20	0.16
chr19	52567416	52568416	ENST00000569091.1_1	0	-	1000	972	-2.98	2.63	0.05	0.05
chr16	84961405	84962405	ENST00000569104.1_1	0	+	1000	1000	-7.46	2.22	-0.32	-0.22
chr16	933281	934281	ENST00000569106.1_1	0	+	1000	1000	-4.07	2.65	-0.02	0.22
chr19	49428929	49429929	ENST00000569130.1_1	0	+	1000	1000	-3.89	1.13	0.03	0.21
chr8	81453036	81454036	ENST00000569134.1_1	0	+	1000	1000	-4.71	3.08	0.05	0.02
chr16	87433401	87434401	ENST00000569147.1_1	0	-	1000	1000	-3.01	1.51	-0.02	0.21
chr22	31366982	31367982	ENST00000569149.1_1	0	+	1000	1000	-3.99	4.01	0.94	0.77
chr16	90281735	90282735	ENST00000569162.1_1	0	+	1000	1000	-2.04	0.12	-0.01	0.11
chr14	96968140	96969140	ENST00000569214.1_1	0	-	1000	1000	-4.03	5.00	0.58	0.18
chr16	10446109	10447109	ENST00000569215.1_1	0	-	1000	1000	-3.43	1.35	-0.03	0.12
chr16	10127042	10128042	ENST00000569218.1_1	0	+	1000	1000	-5.04	3.23	-0.19	-0.08
chr16	2604477	2605477	ENST00000569220.1_1	0	+	1000	1000	-5.45	2.47	-0.07	-0.03
chr11	125744021	125745021	ENST00000569238.1_1	0	-	1000	1000	-3.65	0.35	0.04	0.29
chr6	81176176	81177176	ENST00000569267.1_1	0	+	1000	1000	-2.64	3.81	0.48	0.24
chr16	66754301	66755301	ENST00000569274.1_1	0	+	1000	1000	-2.72	7.46	1.44	0.66
chr16	31464866	31465866	ENST00000569291.1_1	0	-	1000	1000	-3.67	2.86	-0.04	0.21
chr8	145725163	145726163	ENST00000569326.2_1	0	-	1000	1000	-7.30	9.57	0.61	0.04
chr16	58913724	58914724	ENST00000569328.1_1	0	-	1000	1000	-2.56	2.89	0.22	0.11
chr16	19512512	19513512	ENST00000569345.1_1	0	+	1000	1000	-4.49	2.46	0.03	0.15
chr16	46695278	46696278	ENST00000569353.1_1	0	-	1000	1000	-4.07	9.87	1.63	0.41
chr16	80869186	80870186	ENST00000569356.1_1	0	-	1000	1000	-3.91	2.70	0.08	0.27
chr1	27019982	27020982	ENST00000569378.1_1	0	-	1000	1000	-2.87	4.84	0.79	0.57
chr5	8784759	8785759	ENST00000569381.1_1	0	-	1000	1000	-4.04	1.49	-0.20	0.06
chr22	31368852	31369852	ENST00000569384.1_1	0	+	1000	1000	-2.52	4.43	1.16	0.97
chrX	121005223	121006223	ENST00000569460.1_1	0	+	1000	1000	-2.80	1.35	0.18	0.16
chr15	75968069	75969069	ENST00000569467.1_1	0	+	1000	1000	-7.26	9.41	2.09	1.29
chr15	89877775	89878775	ENST00000569473.1_1	0	+	1000	1000	-12.07	4.46	0.03	-0.03
chr9	139831940	139832940	ENST00000569497.1_1	0	-	1000	1000	-4.29	0.87	-0.18	-0.07
chr17	10561899	10562899	ENST00000569543.1_1	0	-	1000	1000	-5.83	3.77	-0.31	-0.19
chr17	79202000	79203000	ENST00000569559.1_1	0	+	1000	1000	-5.20	6.07	-0.28	-0.22
chr16	58162944	58163944	ENST00000569580.1_1	0	+	1000	1000	-4.52	7.22	0.47	0.09
chr9	37079304	37080304	ENST00000569583.1_1	0	-	1000	1000	-7.19	4.10	0.22	0.06
chr1	175275855	175276855	ENST00000569593.1_1	0	+	1000	1000	-2.83	3.11	-0.06	-0.02
chr15	76050428	76051428	ENST00000569596.1_1	0	+	1000	1000	-5.15	0.49	-0.17	0.20
chr13	20755575	20756575	ENST00000569603.1_1	0	+	1000	1000	-4.01	3.31	-0.14	-0.07
chr4	24661025	24662025	ENST00000569621.1_1	0	+	1000	1000	-4.06	4.24	0.29	0.12
chr16	68622915	68623915	ENST00000569654.1_1	0	-	1000	556	-2.31	1.90	0.05	0.28
chr16	1801763	1802763	ENST00000569670.1_1	0	-	1000	1000	-3.96	1.58	-0.13	-0.08
chr4	137019895	137020895	ENST00000569694.1_1	0	-	1000	1000	-3.86	3.10	-0.04	0.15
chr7	39988518	39989518	ENST00000569710.1_1	0	-	1000	1000	-4.53	4.63	0.43	0.27
chr16	47891991	47892991	ENST00000569726.1_1	0	+	1000	1000	-5.13	4.02	0.15	0.09
chr16	65609700	65610700	ENST00000569736.5_1	0	-	1000	1000	-6.52	2.70	-0.13	-0.02
chr16	86755201	86756201	ENST00000569740.5_1	0	+	1000	1000	-5.86	0.86	-0.04	0.20
chr16	31519325	31520325	ENST00000569782.2_1	0	+	1000	1000	-6.97	6.73	0.19	-0.01
chr16	88729273	88730273	ENST00000569786.5_1	0	+	1000	1000	-8.78	7.11	-0.17	-0.18
chr16	29832058	29833058	ENST00000569809.2_1	0	-	1000	1000	-4.85	3.81	-0.19	-0.11
chr16	1411781	1412781	ENST00000569831.1_1	0	-	1000	1000	-6.76	8.98	1.60	0.46
chr8	64128158	64129158	ENST00000569835.1_1	0	+	1000	1000	-6.50	2.48	0.03	0.03
chr16	15187766	15188766	ENST00000569858.1_1	0	+	1000	1000	-7.00	4.21	-0.11	-0.09
chr16	32820378	32821378	ENST00000569859.1_1	0	+	1000	17	-1.73	0.41	-0.25	0.06
chr6	91054439	91055439	ENST00000569865.1_1	0	+	1000	1000	-5.62	3.77	0.24	0.16
chr1	53685871	53686871	ENST00000569869.1_1	0	+	1000	1000	-8.41	8.67	0.16	-0.07
chr16	27654021	27655021	ENST00000569881.1_1	0	+	1000	1000	-5.66	2.10	-0.11	0.00
chr7	42941738	42942738	ENST00000569883.1_1	0	-	1000	1000	-3.82	1.56	0.14	0.09
chr15	78255465	78256465	ENST00000569892.1_1	0	-	1000	1000	-4.87	0.87	0.05	0.23
chr15	24802873	24803873	ENST00000569908.1_1	0	+	1000	1000	-3.81	0.33	0.02	0.28
chr22	40440034	40441034	ENST00000569912.1_1	0	-	1000	1000	-4.62	4.34	1.36	1.04
chr16	25122344	25123344	ENST00000569920.1_1	0	-	1000	1000	-7.01	3.82	0.06	-0.03
chr4	99579545	99580545	ENST00000569927.1_1	0	+	1000	1000	-4.79	4.53	0.12	0.07
chr16	28977680	28978680	ENST00000569974.1_1	0	-	1000	1000	-2.74	3.42	0.10	0.22
chr16	29822799	29823799	ENST00000569981.2_1	0	-	1000	1000	-4.17	5.45	0.35	0.19
chr16	51795734	51796734	ENST00000569993.5_1	0	+	1000	1000	-5.29	8.30	0.89	0.48
chr16	52261377	52262377	ENST00000569998.1_1	0	-	1000	1000	-4.98	4.48	0.15	0.11
chr16	47920303	47921303	ENST00000570024.1_1	0	-	1000	1000	-6.05	4.79	0.28	0.16
chr16	30886286	30887286	ENST00000570025.1_1	0	+	1000	1000	-8.59	2.94	-0.13	-0.07
chr16	72698369	72699369	ENST00000570035.5_1	0	-	1000	1000	-6.45	3.74	-0.11	-0.06
chr16	51182872	51183872	ENST00000570060.1_1	0	+	1000	1000	-5.05	4.78	0.33	0.17
chr16	31799024	31800024	ENST00000570073.2_1	0	+	1000	1000	-2.51	0.31	0.08	0.26
chr16	23463570	23464570	ENST00000570080.1_1	0	+	1000	1000	-5.73	9.10	0.77	0.31
chr20	37590305	37591305	ENST00000570096.1_1	0	-	1000	1000	-5.71	5.39	-0.00	-0.05
chr1	246844898	246845898	ENST00000570141.1_1	0	+	1000	1000	-3.70	3.02	-0.07	-0.05
chr16	72698369	72699369	ENST00000570152.1_1	0	-	1000	1000	-6.45	3.74	-0.11	-0.06
chr16	87812251	87813251	ENST00000570159.1_1	0	-	1000	1000	-5.66	2.49	-0.27	-0.12
chr16	50698912	50699912	ENST00000570167.1_1	0	+	1000	1000	-5.68	3.43	-0.20	-0.00
chr15	83680010	83681010	ENST00000570202.1_1	0	+	1000	1000	-5.45	3.45	-0.24	-0.17
chr16	56973586	56974586	ENST00000570210.1_1	0	+	1000	1000	-7.00	9.56	1.33	0.37
chr16	89972105	89973105	ENST00000570217.1_1	0	+	1000	1000	-5.46	8.50	-0.01	-0.23
chr16	90223841	90224841	ENST00000570230.1_1	0	+	1000	1000	-5.02	0.21	-0.12	0.18
chr16	50702436	50703436	ENST00000570241.2_1	0	+	1000	1000	-4.10	2.79	-0.03	0.12
chr16	50917621	50918621	ENST00000570245.5_1	0	+	1000	1000	-4.17	2.24	-0.18	-0.09
chr16	1893048	1894048	ENST00000570247.1_1	0	-	1000	1000	-2.57	0.31	0.04	0.16
chr16	31053972	31054972	ENST00000570266.2_1	0	+	1000	1000	-6.16	3.91	0.04	0.06
chr16	89283561	89284561	ENST00000570267.2_1	0	-	1000	1000	-4.95	2.56	-0.15	-0.06
chr16	70380164	70381164	ENST00000570278.1_1	0	-	1000	1000	-6.78	6.54	0.05	0.07
