ENST00000493797.1_1	RP11-34P13.14	ENST00000423372.3	AL627309.1
ENST00000505793.1_1	CACNA1G-AS1	ENST00000512389.5_1	CACNA1G
ENST00000505793.1_1	CACNA1G-AS1	ENST00000513689.6_2	CACNA1G
ENST00000505793.1_1	CACNA1G-AS1	ENST00000513964.5_2	CACNA1G
ENST00000505793.1_1	CACNA1G-AS1	ENST00000514079.5_1	CACNA1G
ENST00000505793.1_1	CACNA1G-AS1	ENST00000514181.5_1	CACNA1G
ENST00000505793.1_1	CACNA1G-AS1	ENST00000514717.5_2	CACNA1G
ENST00000505793.1_1	CACNA1G-AS1	ENST00000515165.5_1	CACNA1G
ENST00000505793.1_1	CACNA1G-AS1	ENST00000515411.5_1	CACNA1G
ENST00000505793.1_1	CACNA1G-AS1	ENST00000515765.5_1	CACNA1G
ENST00000416263.3_1	TOB1-AS1	ENST00000499247.2_1	TOB1
ENST00000416263.3_1	TOB1-AS1	ENST00000509385.1_1	TOB1
ENST00000523470.1_1	TOB1-AS1	ENST00000499247.2_1	TOB1
ENST00000523470.1_1	TOB1-AS1	ENST00000509385.1_1	TOB1
ENST00000514358.1_1	TOB1-AS1	ENST00000499247.2_1	TOB1
ENST00000514358.1_1	TOB1-AS1	ENST00000509385.1_1	TOB1
ENST00000514358.1_1	TOB1-AS1	ENST00000268957.3_1	TOB1
ENST00000619432.1_1	RP11-670E13.6	ENST00000572021.5_1	TRIM25
ENST00000619432.1_1	RP11-670E13.6	ENST00000537230.2_1	TRIM25
ENST00000619432.1_1	RP11-670E13.6	ENST00000316881.8_1	TRIM25
ENST00000576871.1_1	RP11-166P13.3	ENST00000575322.1_1	AKAP1
ENST00000576871.1_1	RP11-166P13.3	ENST00000337714.7_1	AKAP1
ENST00000576871.1_1	RP11-166P13.3	ENST00000571629.5_1	AKAP1
ENST00000576871.1_1	RP11-166P13.3	ENST00000570423.5_1	AKAP1
ENST00000576871.1_1	RP11-166P13.3	ENST00000575186.5_1	AKAP1
ENST00000576871.1_1	RP11-166P13.3	ENST00000621116.4_1	AKAP1
ENST00000576871.1_1	RP11-166P13.3	ENST00000573085.1_1	AKAP1
ENST00000576871.1_1	RP11-166P13.3	ENST00000572814.1_1	AKAP1
ENST00000576313.1_1	RP11-166P13.3	ENST00000575322.1_1	AKAP1
ENST00000576313.1_1	RP11-166P13.3	ENST00000337714.7_1	AKAP1
ENST00000576313.1_1	RP11-166P13.3	ENST00000571629.5_1	AKAP1
ENST00000576313.1_1	RP11-166P13.3	ENST00000570423.5_1	AKAP1
ENST00000576313.1_1	RP11-166P13.3	ENST00000575186.5_1	AKAP1
ENST00000576313.1_1	RP11-166P13.3	ENST00000621116.4_1	AKAP1
ENST00000576313.1_1	RP11-166P13.3	ENST00000573085.1_1	AKAP1
ENST00000576313.1_1	RP11-166P13.3	ENST00000572814.1_1	AKAP1
ENST00000576014.1_1	RP11-166P13.4	ENST00000572557.5_1	AKAP1
ENST00000576014.1_1	RP11-166P13.4	ENST00000481416.5_1	AKAP1
ENST00000576014.1_1	RP11-166P13.4	ENST00000539273.5_1	AKAP1
ENST00000576014.1_1	RP11-166P13.4	ENST00000576591.1_1	AKAP1
ENST00000576014.1_1	RP11-166P13.4	ENST00000314126.4_1	AKAP1
ENST00000610469.1_1	RP11-159D12.11	ENST00000577840.5_1	CUEDC1
ENST00000610469.1_1	RP11-159D12.11	ENST00000577830.5_2	CUEDC1
ENST00000623294.1_1	RP11-159D12.3	ENST00000581208.1_1	VEZF1
ENST00000623294.1_1	RP11-159D12.3	ENST00000583932.1_1	VEZF1
ENST00000624641.1_1	RP11-159D12.6	ENST00000584668.5_1	SRSF1
ENST00000624641.1_1	RP11-159D12.6	ENST00000581979.5_1	SRSF1
ENST00000624641.1_1	RP11-159D12.6	ENST00000582730.6_1	SRSF1
ENST00000624641.1_1	RP11-159D12.6	ENST00000583741.1_1	SRSF1
ENST00000624641.1_1	RP11-159D12.6	ENST00000584773.5_1	SRSF1
ENST00000624641.1_1	RP11-159D12.6	ENST00000585096.1_1	SRSF1
ENST00000624641.1_1	RP11-159D12.6	ENST00000258962.4_1	SRSF1
ENST00000624641.1_1	RP11-159D12.6	ENST00000578430.1_1	SRSF1
ENST00000584805.1_1	RP11-159D12.10	ENST00000579991.2_1	DYNLL2
ENST00000580515.5_1	TSPOAP1-AS1	ENST00000343736.8_1	TSPOAP1
ENST00000580515.5_1	TSPOAP1-AS1	ENST00000268893.10_1	TSPOAP1
ENST00000578334.5_1	TSPOAP1-AS1	ENST00000343736.8_1	TSPOAP1
ENST00000578334.5_1	TSPOAP1-AS1	ENST00000268893.10_1	TSPOAP1
ENST00000580633.5_1	TSPOAP1-AS1	ENST00000268893.10_1	TSPOAP1
ENST00000451775.1_1	AC099850.1	ENST00000580122.5_1	TRIM37
ENST00000451775.1_1	AC099850.1	ENST00000625984.1_1	TRIM37
ENST00000451775.1_1	AC099850.1	ENST00000584889.3_1	TRIM37
ENST00000451775.1_1	AC099850.1	ENST00000580620.5_1	TRIM37
ENST00000451775.1_1	AC099850.1	ENST00000583387.1_1	TRIM37
ENST00000451775.1_1	AC099850.1	ENST00000580973.5_1	TRIM37
ENST00000451775.1_1	AC099850.1	ENST00000262294.11_1	TRIM37
ENST00000451775.1_1	AC099850.1	ENST00000577554.5_1	TRIM37
ENST00000451775.1_1	AC099850.1	ENST00000393065.6_1	TRIM37
ENST00000451775.1_1	AC099850.1	ENST00000393066.7_1	TRIM37
ENST00000611877.1_1	RP11-758H9.2	ENST00000621829.4_2	CLTC
ENST00000611877.1_1	RP11-758H9.2	ENST00000269122.7_2	CLTC
ENST00000611877.1_1	RP11-758H9.2	ENST00000393043.5_1	CLTC
ENST00000611877.1_1	RP11-758H9.2	ENST00000580081.1_2	CLTC
ENST00000611877.1_1	RP11-758H9.2	ENST00000579456.5_1	CLTC
ENST00000611877.1_1	RP11-758H9.2	ENST00000584313.5_1	CLTC
ENST00000593015.5_1	RP11-178C3.2	ENST00000586083.5_1	RNFT1
ENST00000593015.5_1	RP11-178C3.2	ENST00000305783.12_1	RNFT1
ENST00000593015.5_1	RP11-178C3.2	ENST00000482446.5_1	RNFT1
ENST00000593015.5_1	RP11-178C3.2	ENST00000589113.1_1	RNFT1
ENST00000593015.5_1	RP11-178C3.2	ENST00000477207.2_1	RNFT1
ENST00000593015.5_1	RP11-178C3.2	ENST00000466544.5_1	RNFT1
ENST00000586209.1_1	RP11-178C3.2	ENST00000586083.5_1	RNFT1
ENST00000586209.1_1	RP11-178C3.2	ENST00000305783.12_1	RNFT1
ENST00000586209.1_1	RP11-178C3.2	ENST00000482446.5_1	RNFT1
ENST00000586209.1_1	RP11-178C3.2	ENST00000589113.1_1	RNFT1
ENST00000586209.1_1	RP11-178C3.2	ENST00000477207.2_1	RNFT1
ENST00000586209.1_1	RP11-178C3.2	ENST00000466544.5_1	RNFT1
ENST00000589740.1_1	CTD-2319I12.2	ENST00000593228.5_2	HEATR6
ENST00000589740.1_1	CTD-2319I12.2	ENST00000585976.5_1	HEATR6
ENST00000589740.1_1	CTD-2319I12.2	ENST00000587003.5_1	HEATR6
ENST00000589740.1_1	CTD-2319I12.2	ENST00000591074.1_1	HEATR6
ENST00000589740.1_1	CTD-2319I12.2	ENST00000592664.1_1	HEATR6
ENST00000589740.1_1	CTD-2319I12.2	ENST00000593097.5_2	HEATR6
ENST00000589740.1_1	CTD-2319I12.2	ENST00000613428.4_1	HEATR6
ENST00000589740.1_1	CTD-2319I12.2	ENST00000585712.1_1	HEATR6
ENST00000589740.1_1	CTD-2319I12.2	ENST00000184956.10_1	HEATR6
ENST00000559739.1_1	RP11-15E18.1	ENST00000588668.5_1	APPBP2
ENST00000559739.1_1	RP11-15E18.1	ENST00000590244.1_1	APPBP2
ENST00000559739.1_1	RP11-15E18.1	ENST00000585368.1_1	APPBP2
ENST00000559739.1_1	RP11-15E18.1	ENST00000589341.5_1	APPBP2
ENST00000559739.1_1	RP11-15E18.1	ENST00000083182.7_1	APPBP2
ENST00000558027.1_1	RP11-15E18.1	ENST00000588668.5_1	APPBP2
ENST00000558027.1_1	RP11-15E18.1	ENST00000590244.1_1	APPBP2
ENST00000558027.1_1	RP11-15E18.1	ENST00000585368.1_1	APPBP2
ENST00000558027.1_1	RP11-15E18.1	ENST00000589341.5_1	APPBP2
ENST00000558027.1_1	RP11-15E18.1	ENST00000083182.7_1	APPBP2
ENST00000589814.5_1	TBX2-AS1	ENST00000240328.3_1	TBX2
ENST00000589814.5_1	TBX2-AS1	ENST00000419047.5_1	TBX2
ENST00000589814.5_1	TBX2-AS1	ENST00000477081.1_1	TBX2
ENST00000591313.5_1	TBX2-AS1	ENST00000240328.3_1	TBX2
ENST00000591313.5_1	TBX2-AS1	ENST00000419047.5_1	TBX2
ENST00000591313.5_1	TBX2-AS1	ENST00000477081.1_1	TBX2
ENST00000590421.1_1	TBX2-AS1	ENST00000240328.3_1	TBX2
ENST00000590421.1_1	TBX2-AS1	ENST00000419047.5_1	TBX2
ENST00000590421.1_1	TBX2-AS1	ENST00000477081.1_1	TBX2
ENST00000585765.1_1	RP11-332H18.5	ENST00000240328.3_1	TBX2
ENST00000585765.1_1	RP11-332H18.5	ENST00000419047.5_1	TBX2
ENST00000585765.1_1	RP11-332H18.5	ENST00000477081.1_1	TBX2
ENST00000592766.1_1	RP11-15K2.2	ENST00000593249.5_1	TBX4
ENST00000611274.1_1	CTD-3035K23.7	ENST00000303375.9_1	MRC2
ENST00000611274.1_1	CTD-3035K23.7	ENST00000584265.1_1	MRC2
ENST00000623346.1_1	CTD-3035K23.3	ENST00000583597.5_1	MRC2
ENST00000623346.1_1	CTD-3035K23.3	ENST00000579432.1_1	MRC2
ENST00000623346.1_1	CTD-3035K23.3	ENST00000446119.2_1	MRC2
ENST00000584542.1_1	RP11-453A12.1	ENST00000544856.6_1	MARCH10
ENST00000584542.1_1	RP11-453A12.1	ENST00000578346.1_1	MARCH10
ENST00000584542.1_1	RP11-453A12.1	ENST00000311269.9_1	MARCH10
ENST00000584542.1_1	RP11-453A12.1	ENST00000583600.5_1	MARCH10
ENST00000623228.1_1	RP11-51F16.1	ENST00000578061.5_1	LIMD2
ENST00000623228.1_1	RP11-51F16.1	ENST00000578993.5_1	LIMD2
ENST00000623228.1_1	RP11-51F16.1	ENST00000578067.5_1	LIMD2
ENST00000623228.1_1	RP11-51F16.1	ENST00000580222.5_1	LIMD2
ENST00000623228.1_1	RP11-51F16.1	ENST00000579814.1_1	LIMD2
ENST00000623228.1_1	RP11-51F16.1	ENST00000583211.5_1	LIMD2
ENST00000623228.1_1	RP11-51F16.1	ENST00000259006.7_1	LIMD2
ENST00000623228.1_1	RP11-51F16.1	ENST00000578402.5_1	LIMD2
ENST00000623228.1_1	RP11-51F16.1	ENST00000584645.1_1	LIMD2
ENST00000577545.1_1	PRR29-AS1	ENST00000412177.5_1	PRR29
ENST00000577545.1_1	PRR29-AS1	ENST00000425164.7_1	PRR29
ENST00000577545.1_1	PRR29-AS1	ENST00000577953.5_1	PRR29
ENST00000577545.1_1	PRR29-AS1	ENST00000579184.5_1	PRR29
ENST00000577545.1_1	PRR29-AS1	ENST00000582540.5_1	PRR29
ENST00000577545.1_1	PRR29-AS1	ENST00000580752.1_1	PRR29
ENST00000577545.1_1	PRR29-AS1	ENST00000582530.5_1	PRR29
ENST00000577545.1_1	PRR29-AS1	ENST00000583891.5_1	PRR29
ENST00000577545.1_1	PRR29-AS1	ENST00000225760.5_1	PRR29
ENST00000580942.1_1	PRR29-AS1	ENST00000579222.1_1	PRR29
ENST00000581622.1_1	RP11-927P21.2	ENST00000400877.7_1	LRRC37A3
ENST00000585193.1_1	RP11-401F2.3	ENST00000584641.5_1	HELZ
ENST00000585193.1_1	RP11-401F2.3	ENST00000580662.5_1	HELZ
ENST00000585193.1_1	RP11-401F2.3	ENST00000580963.1_1	HELZ
ENST00000585193.1_1	RP11-401F2.3	ENST00000358691.9_2	HELZ
ENST00000585193.1_1	RP11-401F2.3	ENST00000580168.5_2	HELZ
ENST00000585193.1_1	RP11-401F2.3	ENST00000417253.7_1	HELZ
ENST00000577698.1_1	RP11-147L13.2	ENST00000359904.7_1	AMZ2
ENST00000577698.1_1	RP11-147L13.2	ENST00000580548.5_1	AMZ2
ENST00000577698.1_1	RP11-147L13.2	ENST00000612294.4_1	AMZ2
ENST00000577698.1_1	RP11-147L13.2	ENST00000580753.5_1	AMZ2
ENST00000577698.1_1	RP11-147L13.2	ENST00000392720.6_1	AMZ2
ENST00000577698.1_1	RP11-147L13.2	ENST00000359783.8_1	AMZ2
ENST00000577698.1_1	RP11-147L13.2	ENST00000584837.5_1	AMZ2
ENST00000577698.1_1	RP11-147L13.2	ENST00000578175.5_1	AMZ2
ENST00000577698.1_1	RP11-147L13.2	ENST00000579724.5_2	AMZ2
ENST00000577698.1_1	RP11-147L13.2	ENST00000584494.5_2	AMZ2
ENST00000577698.1_1	RP11-147L13.2	ENST00000580837.5_1	AMZ2
ENST00000577698.1_1	RP11-147L13.2	ENST00000577866.5_1	AMZ2
ENST00000577698.1_1	RP11-147L13.2	ENST00000585050.5_1	AMZ2
ENST00000589826.1_1	RP11-120M18.5	ENST00000592847.1_1	FAM20A
ENST00000589826.1_1	RP11-120M18.5	ENST00000226094.9_1	FAM20A
ENST00000630625.1_1	ABCA9-AS1	ENST00000585531.1_2	ABCA8
ENST00000629311.1_1	ABCA9-AS1	ENST00000492580.1_1	ABCA9
ENST00000585537.1_1	RP1-193H18.3	ENST00000589295.5_1	MAP2K6
ENST00000585537.1_1	RP1-193H18.3	ENST00000588110.5_2	MAP2K6
ENST00000585537.1_1	RP1-193H18.3	ENST00000589647.5_1	MAP2K6
ENST00000585537.1_1	RP1-193H18.3	ENST00000613873.4_1	MAP2K6
ENST00000590966.1_1	KCNJ2-AS1	ENST00000535240.1_1	KCNJ2
ENST00000590966.1_1	KCNJ2-AS1	ENST00000243457.3_1	KCNJ2
ENST00000533232.5_1	SOX9-AS1	ENST00000245479.2_1	SOX9
ENST00000580671.1_1	RP11-143K11.5	ENST00000357585.3_1	SSTR2
ENST00000580671.1_1	RP11-143K11.5	ENST00000579323.5_1	SSTR2
ENST00000531617.1_1	MGC16275	ENST00000269346.8_1	TTYH2
ENST00000499670.2_1	MGC16275	ENST00000269346.8_1	TTYH2
ENST00000532794.1_1	MGC16275	ENST00000269346.8_1	TTYH2
ENST00000585285.1_1	RP11-452I5.2	ENST00000581999.1_1	SLC9A3R1
ENST00000585285.1_1	RP11-452I5.2	ENST00000262613.9_1	SLC9A3R1
ENST00000585285.1_1	RP11-452I5.2	ENST00000583369.5_1	SLC9A3R1
ENST00000625094.1_1	RP11-649A18.3	ENST00000584352.1_1	NT5C
ENST00000625094.1_1	RP11-649A18.3	ENST00000580423.5_1	NT5C
ENST00000625094.1_1	RP11-649A18.3	ENST00000578337.1_1	NT5C
ENST00000625094.1_1	RP11-649A18.3	ENST00000577523.5_1	NT5C
ENST00000625094.1_1	RP11-649A18.3	ENST00000582160.5_1	NT5C
ENST00000625094.1_1	RP11-649A18.3	ENST00000582744.5_1	NT5C
ENST00000625094.1_1	RP11-649A18.3	ENST00000578407.5_2	NT5C
ENST00000625094.1_1	RP11-649A18.3	ENST00000579082.1_1	NT5C
ENST00000625094.1_1	RP11-649A18.3	ENST00000579023.5_1	NT5C
ENST00000625094.1_1	RP11-649A18.3	ENST00000580758.5_1	NT5C
ENST00000625094.1_1	RP11-649A18.3	ENST00000582170.1_1	NT5C
ENST00000625094.1_1	RP11-649A18.3	ENST00000583655.5_1	NT5C
ENST00000625094.1_1	RP11-649A18.3	ENST00000578095.1_1	NT5C
ENST00000625094.1_1	RP11-649A18.3	ENST00000245552.6_1	NT5C
ENST00000579554.1_1	RP11-649A18.4	ENST00000481094.1_1	HN1
ENST00000585075.1_1	RP11-649A18.12	ENST00000579194.5_2	MIF4GD
ENST00000585075.1_1	RP11-649A18.12	ENST00000581777.1_2	MIF4GD
ENST00000585075.1_1	RP11-649A18.12	ENST00000580717.5_2	MIF4GD
ENST00000585075.1_1	RP11-649A18.12	ENST00000577542.5_1	MIF4GD
ENST00000585075.1_1	RP11-649A18.12	ENST00000579612.5_1	MIF4GD
ENST00000585075.1_1	RP11-649A18.12	ENST00000245551.9_1	MIF4GD
ENST00000585075.1_1	RP11-649A18.12	ENST00000578305.5_1	MIF4GD
ENST00000585075.1_1	RP11-649A18.12	ENST00000325102.12_1	MIF4GD
ENST00000585075.1_1	RP11-649A18.12	ENST00000579297.5_1	MIF4GD
ENST00000585075.1_1	RP11-649A18.12	ENST00000580571.5_1	MIF4GD
ENST00000582668.1_1	RP11-649A18.12	ENST00000579194.5_2	MIF4GD
ENST00000582668.1_1	RP11-649A18.12	ENST00000581777.1_2	MIF4GD
ENST00000582668.1_1	RP11-649A18.12	ENST00000580717.5_2	MIF4GD
ENST00000582668.1_1	RP11-649A18.12	ENST00000577542.5_1	MIF4GD
ENST00000582668.1_1	RP11-649A18.12	ENST00000579612.5_1	MIF4GD
ENST00000582668.1_1	RP11-649A18.12	ENST00000245551.9_1	MIF4GD
ENST00000582668.1_1	RP11-649A18.12	ENST00000578305.5_1	MIF4GD
ENST00000582668.1_1	RP11-649A18.12	ENST00000325102.12_1	MIF4GD
ENST00000582668.1_1	RP11-649A18.12	ENST00000579297.5_1	MIF4GD
ENST00000582668.1_1	RP11-649A18.12	ENST00000580571.5_1	MIF4GD
ENST00000578226.1_1	RP11-16C1.1	ENST00000392563.5_1	GRB2
ENST00000578226.1_1	RP11-16C1.1	ENST00000578961.5_1	GRB2
ENST00000578226.1_1	RP11-16C1.1	ENST00000583912.1_1	GRB2
ENST00000578226.1_1	RP11-16C1.1	ENST00000392564.5_1	GRB2
ENST00000578226.1_1	RP11-16C1.1	ENST00000582582.1_2	GRB2
ENST00000586808.1_1	RP11-552F3.4	ENST00000587258.1_2	UNK
ENST00000586076.1_1	RP11-552F3.9	ENST00000592942.1_1	TRIM47
ENST00000586076.1_1	RP11-552F3.9	ENST00000593089.1_1	TRIM47
ENST00000586076.1_1	RP11-552F3.9	ENST00000586495.1_1	TRIM47
ENST00000587267.1_1	RP11-552F3.10	ENST00000543309.5_1	TRIM65
ENST00000587267.1_1	RP11-552F3.10	ENST00000540812.1_1	TRIM65
ENST00000587267.1_1	RP11-552F3.10	ENST00000540128.1_1	TRIM65
ENST00000587267.1_1	RP11-552F3.10	ENST00000269383.7_1	TRIM65
ENST00000587348.1_1	RP11-552F3.13	ENST00000591963.1_1	ACOX1
ENST00000622927.1_1	RP11-449J21.3	ENST00000467586.5_1	EXOC7
ENST00000590137.1_1	RP11-449J21.5	ENST00000322957.6_1	FOXJ1
ENST00000585542.1_1	RP11-449J21.5	ENST00000322957.6_1	FOXJ1
ENST00000586627.1_1	RP11-449J21.5	ENST00000322957.6_1	FOXJ1
ENST00000607478.1_1	RP11-666A8.12	ENST00000589145.1_1	CYGB
ENST00000588104.1_1	RP11-666A8.9	ENST00000585390.1_2	ST6GALNAC2
ENST00000612163.1_1	RP11-318A15.8	ENST00000588114.5_1	MXRA7
ENST00000568363.5_1	SNHG20	ENST00000564414.5_1	SEC14L1
ENST00000568363.5_1	SNHG20	ENST00000568056.5_1	SEC14L1
ENST00000434411.5_1	SNHG20	ENST00000392476.6_1	SEC14L1
ENST00000434411.5_1	SNHG20	ENST00000561633.5_1	SEC14L1
ENST00000434411.5_1	SNHG20	ENST00000561721.6_1	SEC14L1
ENST00000434411.5_1	SNHG20	ENST00000564509.5_1	SEC14L1
ENST00000434411.5_1	SNHG20	ENST00000589827.5_1	SEC14L1
ENST00000434411.5_1	SNHG20	ENST00000569632.1_1	SEC14L1
ENST00000434411.5_1	SNHG20	ENST00000430767.8_1	SEC14L1
ENST00000565256.1_1	SNHG20	ENST00000392476.6_1	SEC14L1
ENST00000565256.1_1	SNHG20	ENST00000561633.5_1	SEC14L1
ENST00000565256.1_1	SNHG20	ENST00000561721.6_1	SEC14L1
ENST00000565256.1_1	SNHG20	ENST00000564509.5_1	SEC14L1
ENST00000565256.1_1	SNHG20	ENST00000589827.5_1	SEC14L1
ENST00000565256.1_1	SNHG20	ENST00000569632.1_1	SEC14L1
ENST00000565256.1_1	SNHG20	ENST00000430767.8_1	SEC14L1
ENST00000566583.5_1	SNHG20	ENST00000392476.6_1	SEC14L1
ENST00000566583.5_1	SNHG20	ENST00000561633.5_1	SEC14L1
ENST00000566583.5_1	SNHG20	ENST00000561721.6_1	SEC14L1
ENST00000566583.5_1	SNHG20	ENST00000564509.5_1	SEC14L1
ENST00000566583.5_1	SNHG20	ENST00000589827.5_1	SEC14L1
ENST00000566583.5_1	SNHG20	ENST00000569632.1_1	SEC14L1
ENST00000566583.5_1	SNHG20	ENST00000430767.8_1	SEC14L1
ENST00000366365.2_2	SNHG20	ENST00000392476.6_1	SEC14L1
ENST00000366365.2_2	SNHG20	ENST00000561633.5_1	SEC14L1
ENST00000366365.2_2	SNHG20	ENST00000561721.6_1	SEC14L1
ENST00000366365.2_2	SNHG20	ENST00000564509.5_1	SEC14L1
ENST00000366365.2_2	SNHG20	ENST00000589827.5_1	SEC14L1
ENST00000366365.2_2	SNHG20	ENST00000569632.1_1	SEC14L1
ENST00000366365.2_2	SNHG20	ENST00000430767.8_1	SEC14L1
ENST00000630554.1_1	SNHG20	ENST00000392476.6_1	SEC14L1
ENST00000630554.1_1	SNHG20	ENST00000561633.5_1	SEC14L1
ENST00000630554.1_1	SNHG20	ENST00000561721.6_1	SEC14L1
ENST00000630554.1_1	SNHG20	ENST00000564509.5_1	SEC14L1
ENST00000630554.1_1	SNHG20	ENST00000589827.5_1	SEC14L1
ENST00000630554.1_1	SNHG20	ENST00000569632.1_1	SEC14L1
ENST00000630554.1_1	SNHG20	ENST00000430767.8_1	SEC14L1
ENST00000581153.1_1	RP11-285E9.6	ENST00000427177.5_1	SEPT9
ENST00000581153.1_1	RP11-285E9.6	ENST00000591833.5_1	SEPT9
ENST00000581153.1_1	RP11-285E9.6	ENST00000591198.5_1	SEPT9
ENST00000592569.1_1	RP11-806H10.4	ENST00000587578.1_1	SOCS3
ENST00000592569.1_1	RP11-806H10.4	ENST00000330871.3_1	SOCS3
ENST00000623105.1_1	CTD-2357A8.2	ENST00000586175.5_1	CYTH1
ENST00000591108.1_1	CTD-2373H9.5	ENST00000587052.1_1	CEP295NL
ENST00000591108.1_1	CTD-2373H9.5	ENST00000322630.2_1	CEP295NL
ENST00000591108.1_1	CTD-2373H9.5	ENST00000586713.5_2	CEP295NL
ENST00000591108.1_1	CTD-2373H9.5	ENST00000590267.5_1	CEP295NL
ENST00000570512.2_1	RP11-353N14.1	ENST00000427800.2_1	CBX8
ENST00000617619.1_1	RP11-353N14.7	ENST00000574241.6_1	TBC1D16
ENST00000576632.1_1	CTD-2529O21.1	ENST00000571872.1_1	TBC1D16
ENST00000624270.1_1	RP11-334C17.3	ENST00000575957.1_1	EIF4A3
ENST00000624270.1_1	RP11-334C17.3	ENST00000576547.1_2	EIF4A3
ENST00000624270.1_1	RP11-334C17.3	ENST00000269349.7_1	EIF4A3
ENST00000613190.1_1	CTD-2047H16.4	ENST00000558116.5_1	RNF213
ENST00000613190.1_1	CTD-2047H16.4	ENST00000560694.1_1	RNF213
ENST00000572151.1_1	CTD-2047H16.4	ENST00000520484.1_1	ENDOV
ENST00000572151.1_1	CTD-2047H16.4	ENST00000520537.1_1	ENDOV
ENST00000572151.1_1	CTD-2047H16.4	ENST00000518137.5_2	ENDOV
ENST00000572151.1_1	CTD-2047H16.4	ENST00000520367.5_2	ENDOV
ENST00000572151.1_1	CTD-2047H16.4	ENST00000522577.5_1	ENDOV
ENST00000572151.1_1	CTD-2047H16.4	ENST00000519117.5_1	ENDOV
ENST00000572151.1_1	CTD-2047H16.4	ENST00000523999.5_1	ENDOV
ENST00000572151.1_1	CTD-2047H16.4	ENST00000323854.9_2	ENDOV
ENST00000572151.1_1	CTD-2047H16.4	ENST00000521330.6_1	ENDOV
ENST00000572151.1_1	CTD-2047H16.4	ENST00000522751.5_1	ENDOV
ENST00000572151.1_1	CTD-2047H16.4	ENST00000517795.5_1	ENDOV
ENST00000572151.1_1	CTD-2047H16.4	ENST00000520136.6_1	ENDOV
ENST00000572151.1_1	CTD-2047H16.4	ENST00000520284.5_1	ENDOV
ENST00000572151.1_1	CTD-2047H16.4	ENST00000522200.5_1	ENDOV
ENST00000572151.1_1	CTD-2047H16.4	ENST00000523228.5_1	ENDOV
ENST00000572151.1_1	CTD-2047H16.4	ENST00000523828.5_1	ENDOV
ENST00000572151.1_1	CTD-2047H16.4	ENST00000520118.5_1	ENDOV
ENST00000572151.1_1	CTD-2047H16.4	ENST00000518907.5_1	ENDOV
ENST00000572151.1_1	CTD-2047H16.4	ENST00000521565.5_1	ENDOV
ENST00000572151.1_1	CTD-2047H16.4	ENST00000518644.5_1	ENDOV
ENST00000572151.1_1	CTD-2047H16.4	ENST00000521830.1_1	ENDOV
ENST00000572151.1_1	CTD-2047H16.4	ENST00000521847.5_1	ENDOV
ENST00000572151.1_1	CTD-2047H16.4	ENST00000518901.5_1	ENDOV
ENST00000572151.1_1	CTD-2047H16.4	ENST00000523165.1_1	ENDOV
ENST00000572151.1_1	CTD-2047H16.4	ENST00000517295.6_1	ENDOV
ENST00000575034.5_1	CTD-2047H16.4	ENST00000520484.1_1	ENDOV
ENST00000575034.5_1	CTD-2047H16.4	ENST00000520537.1_1	ENDOV
ENST00000575034.5_1	CTD-2047H16.4	ENST00000518137.5_2	ENDOV
ENST00000575034.5_1	CTD-2047H16.4	ENST00000520367.5_2	ENDOV
ENST00000575034.5_1	CTD-2047H16.4	ENST00000522577.5_1	ENDOV
ENST00000575034.5_1	CTD-2047H16.4	ENST00000519117.5_1	ENDOV
ENST00000575034.5_1	CTD-2047H16.4	ENST00000523999.5_1	ENDOV
ENST00000575034.5_1	CTD-2047H16.4	ENST00000323854.9_2	ENDOV
ENST00000575034.5_1	CTD-2047H16.4	ENST00000521330.6_1	ENDOV
ENST00000575034.5_1	CTD-2047H16.4	ENST00000522751.5_1	ENDOV
ENST00000575034.5_1	CTD-2047H16.4	ENST00000517795.5_1	ENDOV
ENST00000575034.5_1	CTD-2047H16.4	ENST00000520136.6_1	ENDOV
ENST00000575034.5_1	CTD-2047H16.4	ENST00000520284.5_1	ENDOV
ENST00000575034.5_1	CTD-2047H16.4	ENST00000522200.5_1	ENDOV
ENST00000575034.5_1	CTD-2047H16.4	ENST00000523228.5_1	ENDOV
ENST00000575034.5_1	CTD-2047H16.4	ENST00000523828.5_1	ENDOV
ENST00000575034.5_1	CTD-2047H16.4	ENST00000520118.5_1	ENDOV
ENST00000575034.5_1	CTD-2047H16.4	ENST00000518907.5_1	ENDOV
ENST00000575034.5_1	CTD-2047H16.4	ENST00000521565.5_1	ENDOV
ENST00000575034.5_1	CTD-2047H16.4	ENST00000518644.5_1	ENDOV
ENST00000575034.5_1	CTD-2047H16.4	ENST00000521830.1_1	ENDOV
ENST00000575034.5_1	CTD-2047H16.4	ENST00000521847.5_1	ENDOV
ENST00000575034.5_1	CTD-2047H16.4	ENST00000518901.5_1	ENDOV
ENST00000575034.5_1	CTD-2047H16.4	ENST00000523165.1_1	ENDOV
ENST00000575034.5_1	CTD-2047H16.4	ENST00000517295.6_1	ENDOV
ENST00000573394.1_1	CTD-2047H16.4	ENST00000520484.1_1	ENDOV
ENST00000573394.1_1	CTD-2047H16.4	ENST00000520537.1_1	ENDOV
ENST00000573394.1_1	CTD-2047H16.4	ENST00000518137.5_2	ENDOV
ENST00000573394.1_1	CTD-2047H16.4	ENST00000520367.5_2	ENDOV
ENST00000573394.1_1	CTD-2047H16.4	ENST00000522577.5_1	ENDOV
