#chrom	start	end	name	score	strand	size	num_data	min	max	mean	median
chr4	39640660	39640860	ENST00000533736.5_1	0	+	200	200	0.00	1.00	0.14	0.00
chr11	66176529	66176729	ENST00000533759.1_1	0	+	200	200	0.00	1.00	0.67	1.00
chr11	130735356	130735556	ENST00000533812.6_1	0	-	200	200	0.00	1.00	0.32	0.00
chr11	559375	559575	ENST00000533844.1_1	0	+	200	200	0.00	1.00	0.22	0.00
chr11	67372864	67373064	ENST00000533876.1_1	0	+	200	200	0.00	1.00	0.18	0.01
chr11	65134810	65135010	ENST00000533886.1_1	0	+	200	200	0.00	0.13	0.03	0.01
chr11	568317	568517	ENST00000533920.1_1	0	-	200	200	0.00	1.00	0.21	0.00
chr11	287017	287217	ENST00000533924.1_1	0	+	200	200	0.00	0.20	0.09	0.09
chr7	1609678	1609878	ENST00000533935.5_1	0	+	200	200	0.00	0.74	0.02	0.00
chr11	781546	781746	ENST00000533938.1_1	0	+	200	200	0.00	0.14	0.02	0.01
chr11	58825910	58826110	ENST00000533954.5_1	0	-	200	200	0.00	0.13	0.01	0.00
chr8	74582433	74582633	ENST00000533978.1_1	0	+	200	200	0.00	0.03	0.00	0.00
chr14	21492282	21492482	ENST00000533984.1_1	0	+	200	200	0.00	1.00	0.22	0.00
chr8	144916111	144916311	ENST00000534006.1_1	0	-	200	200	0.00	0.38	0.02	0.00
chr11	66080325	66080525	ENST00000534065.1_1	0	+	200	200	0.00	1.00	0.29	0.00
chr11	1594800	1595000	ENST00000534077.1_1	0	+	200	200	0.00	0.29	0.01	0.00
chr11	69831913	69832113	ENST00000534086.1_1	0	+	200	200	0.00	1.00	0.49	0.36
chr8	61326119	61326319	ENST00000534117.1_1	0	-	200	200	0.00	1.00	0.21	0.00
chr11	59436701	59436901	ENST00000534120.1_1	0	+	200	200	0.00	1.00	0.17	0.00
chr11	117704499	117704699	ENST00000534150.5_1	0	+	200	200	0.00	1.00	0.17	0.00
chr6	2306428	2306628	ENST00000534160.1_1	0	+	200	200	0.01	0.30	0.15	0.14
chr11	57092636	57092836	ENST00000534162.1_1	0	+	200	200	0.00	1.00	0.33	0.00
chr11	35440409	35440609	ENST00000534165.1_1	0	+	200	200	0.00	1.00	0.31	0.01
chr11	78035705	78035905	ENST00000534168.1_1	0	+	200	200	0.00	0.96	0.06	0.00
chr11	8700552	8700752	ENST00000534169.1_1	0	+	200	200	0.00	1.00	0.21	0.00
chr11	65557398	65557598	ENST00000534178.5_1	0	-	200	200	0.00	1.00	0.08	0.00
chr11	3490450	3490650	ENST00000534291.1_1	0	+	200	200	0.00	0.28	0.02	0.00
chr11	65265133	65265333	ENST00000534336.1_1	0	+	200	200	0.00	0.81	0.03	0.00
chr11	8987368	8987568	ENST00000534349.1_1	0	+	200	200	0.00	0.75	0.03	0.00
chr11	119882767	119882967	ENST00000534423.1_1	0	-	200	200	0.00	1.00	0.41	0.23
chr11	118272512	118272712	ENST00000534438.1_1	0	-	200	200	0.00	0.02	0.00	0.00
chr6	2245946	2246146	ENST00000534441.5_1	0	+	200	200	0.00	1.00	0.05	0.00
chr11	327136	327336	ENST00000534483.1_1	0	+	200	200	0.00	0.04	0.00	0.00
chr11	82783048	82783248	ENST00000534499.1_1	0	+	200	200	0.00	1.00	0.29	0.00
chr11	65513101	65513301	ENST00000534505.1_1	0	+	200	200	0.09	0.43	0.28	0.30
chr11	67820249	67820449	ENST00000534517.1_1	0	+	200	200	0.00	1.00	0.32	0.02
chr11	568317	568517	ENST00000534540.1_1	0	-	200	200	0.00	1.00	0.21	0.00
chr11	1049768	1049968	ENST00000534584.2_1	0	+	200	200	0.00	0.10	0.00	0.00
chr11	14295694	14295894	ENST00000534587.1_1	0	-	200	200	0.00	0.82	0.04	0.00
chr11	78804227	78804427	ENST00000534593.1_1	0	+	200	200	0.00	0.68	0.05	0.00
chr11	35993879	35994079	ENST00000534594.1_1	0	+	200	200	0.00	0.52	0.04	0.00
chr11	45420899	45421099	ENST00000534604.1_1	0	+	200	200	0.00	0.30	0.01	0.00
chr11	126525843	126526043	ENST00000534620.1_1	0	+	200	200	0.00	0.92	0.04	0.00
chr8	61722126	61722326	ENST00000534670.1_1	0	-	200	200	0.00	0.14	0.01	0.00
chr11	9797113	9797313	ENST00000534671.1_1	0	+	200	200	0.00	0.16	0.01	0.00
chr8	82797513	82797713	ENST00000534675.1_1	0	+	200	200	0.00	0.92	0.07	0.00
chr11	287841	288041	ENST00000534742.1_1	0	+	200	200	0.00	0.23	0.02	0.00
chr11	27656074	27656274	ENST00000534757.1_1	0	-	200	200	0.16	0.36	0.26	0.25
chr12	23328477	23328677	ENST00000534841.1_1	0	+	200	200	0.00	0.96	0.03	0.00
chr12	126467984	126468184	ENST00000534849.1_1	0	+	200	200	0.00	0.02	0.00	0.00
chr11	94884139	94884339	ENST00000534864.5_1	0	+	200	200	0.00	0.04	0.00	0.00
chr12	119438482	119438682	ENST00000534886.1_1	0	+	200	200	0.00	1.00	0.14	0.00
chr14	57279776	57279976	ENST00000534909.2_1	0	+	200	200	0.00	1.00	0.99	1.00
chr1	211556045	211556245	ENST00000534914.5_1	0	+	200	200	0.00	0.03	0.00	0.00
chr5	477228	477428	ENST00000534918.1_1	0	+	200	200	0.00	0.05	0.00	0.00
chr11	64001748	64001948	ENST00000534988.1_1	0	-	200	200	0.00	1.00	0.26	0.00
chr21	33765364	33765564	ENST00000534991.3_1	0	+	200	200	0.00	1.00	0.07	0.00
chr12	65277454	65277654	ENST00000535058.1_1	0	+	200	200	0.00	0.10	0.00	0.00
chr12	25745759	25745959	ENST00000535066.1_1	0	-	200	200	0.00	0.12	0.03	0.01
chr11	62621098	62621298	ENST00000535076.5_1	0	-	200	200	0.00	1.00	0.30	0.00
chr12	7273055	7273255	ENST00000535078.1_1	0	+	200	200	0.00	0.25	0.01	0.00
chr12	120137300	120137500	ENST00000535109.1_1	0	+	200	200	0.00	0.22	0.00	0.00
chr21	37498873	37499073	ENST00000535199.5_1	0	-	200	200	0.00	0.09	0.00	0.00
chr12	120639057	120639257	ENST00000535200.1_1	0	+	200	200	0.00	1.00	0.14	0.00
chr12	128082345	128082545	ENST00000535247.1_1	0	+	200	200	0.00	0.02	0.00	0.00
chr12	26471724	26471924	ENST00000535324.1_1	0	+	200	200	0.00	1.00	0.18	0.00
chr12	122505857	122506057	ENST00000535337.1_1	0	+	200	200	0.00	1.00	0.23	0.00
chr16	10623347	10623547	ENST00000535363.1_1	0	+	200	200	0.00	0.12	0.00	0.00
chr12	130554728	130554928	ENST00000535487.1_1	0	+	200	200	0.00	0.11	0.01	0.00
chr12	13679689	13679889	ENST00000535528.1_1	0	+	200	200	0.00	0.34	0.01	0.00
chr12	8346028	8346228	ENST00000535567.5_1	0	+	200	200	0.00	0.21	0.07	0.05
chr12	6560568	6560768	ENST00000535639.5_1	0	-	200	200	0.00	0.44	0.01	0.00
chr12	122240751	122240951	ENST00000535643.5_1	0	-	200	200	0.89	1.00	1.00	1.00
chr11	115630815	115631015	ENST00000535683.1_1	0	-	200	200	0.00	1.00	0.07	0.00
chr11	62622845	62623045	ENST00000535689.5_1	0	-	200	200	0.00	1.00	0.07	0.00
chr12	67463293	67463493	ENST00000535721.1_1	0	-	200	200	0.00	1.00	0.78	0.99
chr12	8474373	8474573	ENST00000535746.5_1	0	+	200	200	0.00	0.27	0.05	0.02
chr12	19928287	19928487	ENST00000535764.1_1	0	+	200	200	0.01	0.36	0.11	0.10
chr11	62599616	62599816	ENST00000535817.1_1	0	+	200	200	0.00	1.00	0.20	0.00
chr11	62600436	62600636	ENST00000535867.1_1	0	+	200	200	0.00	1.00	0.43	0.18
chr12	31213584	31213784	ENST00000535870.1_1	0	-	200	200	0.00	0.53	0.16	0.07
chr14	21989135	21989335	ENST00000535893.1_1	0	+	200	200	0.00	1.00	0.86	1.00
chr12	10513615	10513815	ENST00000535911.1_1	0	-	200	200	0.00	0.58	0.27	0.35
chr20	44650426	44650626	ENST00000535913.2_1	0	-	200	200	0.00	1.00	0.38	0.03
chr12	8388427	8388627	ENST00000536034.1_1	0	+	200	200	0.00	0.04	0.00	0.00
chr12	4135029	4135229	ENST00000536141.1_1	0	+	200	200	0.00	1.00	0.16	0.00
chr12	128884424	128884624	ENST00000536216.1_1	0	+	200	200	0.00	0.03	0.00	0.00
chr12	6560568	6560768	ENST00000536388.5_1	0	-	200	200	0.00	0.44	0.01	0.00
chr12	64541537	64541737	ENST00000536455.1_1	0	-	200	200	0.00	1.00	0.44	0.01
chr12	11708672	11708872	ENST00000536492.1_1	0	-	200	200	0.00	0.76	0.04	0.00
chr12	130531967	130532167	ENST00000536512.1_1	0	+	200	200	0.00	0.60	0.06	0.00
chr11	104479930	104480130	ENST00000536529.5_1	0	-	200	200	0.00	1.00	0.08	0.00
chr12	8543062	8543262	ENST00000536539.1_1	0	-	200	200	0.00	1.00	0.55	0.61
chr11	94473378	94473578	ENST00000536540.5_1	0	-	200	200	0.00	0.69	0.05	0.00
chr12	8538223	8538423	ENST00000536560.1_1	0	-	200	200	0.00	1.00	0.16	0.00
chr12	20167615	20167815	ENST00000536666.1_1	0	+	200	200	0.00	0.83	0.09	0.00
chr12	22852775	22852975	ENST00000536744.5_1	0	+	200	200	0.00	0.81	0.06	0.00
chr15	89904748	89904948	ENST00000536780.6_1	0	+	200	200	0.00	1.00	0.36	0.01
chr12	22550909	22551109	ENST00000536786.1_1	0	-	200	200	0.00	0.24	0.01	0.00
chr15	29967094	29967294	ENST00000536835.2_1	0	+	200	200	0.00	0.15	0.00	0.00
chr11	73116079	73116279	ENST00000536855.1_1	0	+	200	200	0.00	1.00	0.49	0.53
chr1	26147188	26147388	ENST00000536896.2_1	0	-	200	200	0.00	0.07	0.00	0.00
chr16	84230546	84230746	ENST00000536986.5_1	0	-	200	200	0.00	1.00	0.12	0.00
chr12	6560568	6560768	ENST00000537003.1_1	0	-	200	200	0.00	0.44	0.01	0.00
chr11	73681232	73681432	ENST00000537019.5_1	0	-	200	200	0.00	1.00	0.07	0.00
chr11	62622845	62623045	ENST00000537024.5_1	0	-	200	200	0.00	1.00	0.07	0.00
chr12	132242490	132242690	ENST00000537032.1_1	0	-	200	200	0.00	0.01	0.00	0.00
chr11	62623257	62623457	ENST00000537068.5_1	0	-	200	200	0.00	1.00	0.20	0.00
chr12	130646673	130646873	ENST00000537095.1_1	0	-	200	200	0.00	0.84	0.02	0.00
chr12	3980658	3980858	ENST00000537149.1_1	0	+	200	200	0.00	0.09	0.01	0.00
chr12	1494900	1495100	ENST00000537181.1_1	0	+	200	200	0.00	0.30	0.02	0.00
chr12	5399547	5399747	ENST00000537192.1_1	0	+	200	200	0.00	0.45	0.18	0.14
chr12	7072275	7072475	ENST00000537269.1_1	0	+	200	200	0.00	1.00	0.55	0.93
chr12	8983799	8983999	ENST00000537288.1_1	0	-	200	200	0.00	0.05	0.00	0.00
chr12	291474	291674	ENST00000537295.1_1	0	-	200	200	0.00	1.00	0.09	0.00
chr12	4384131	4384331	ENST00000537370.1_1	0	-	200	200	0.00	1.00	0.28	0.00
chr12	739957	740157	ENST00000537514.1_1	0	+	200	200	0.00	0.06	0.00	0.00
chr11	60994541	60994741	ENST00000537594.1_1	0	+	200	200	0.00	1.00	0.41	0.01
chr12	9810690	9810890	ENST00000537616.1_1	0	+	200	200	0.06	0.90	0.37	0.20
chr12	8527009	8527209	ENST00000537659.5_1	0	-	200	200	0.00	0.17	0.00	0.00
chr12	132906336	132906536	ENST00000537720.1_1	0	+	200	200	0.00	0.50	0.01	0.00
chr12	26489979	26490179	ENST00000537724.1_1	0	-	200	200	0.00	0.16	0.01	0.00
chr12	26111910	26112110	ENST00000537801.1_1	0	-	200	200	0.00	1.00	0.36	0.12
chr11	62622845	62623045	ENST00000537869.5_1	0	-	200	200	0.00	1.00	0.07	0.00
chr12	6642565	6642765	ENST00000537921.1_1	0	-	200	200	0.00	1.00	0.22	0.00
chr11	62623257	62623457	ENST00000537925.5_1	0	-	200	200	0.00	1.00	0.20	0.00
chr11	62622845	62623045	ENST00000537965.5_1	0	-	200	200	0.00	1.00	0.07	0.00
chr12	109797158	109797358	ENST00000538041.1_1	0	-	200	200	0.00	1.00	0.95	1.00
chr12	7283747	7283947	ENST00000538062.1_1	0	-	200	200	0.00	1.00	0.46	0.23
chr11	62313383	62313583	ENST00000538101.1_1	0	+	200	200	0.00	1.00	0.37	0.11
chr12	5132759	5132959	ENST00000538202.2_1	0	+	200	200	0.00	1.00	0.04	0.00
chr12	9398994	9399194	ENST00000538219.1_1	0	+	200	200	0.00	0.35	0.01	0.00
chr11	62622845	62623045	ENST00000538266.5_1	0	-	200	200	0.00	1.00	0.07	0.00
chr12	8549169	8549369	ENST00000538304.1_1	0	-	200	200	0.00	1.00	0.60	0.76
chr12	23012305	23012505	ENST00000538317.5_1	0	+	200	200	0.00	0.65	0.01	0.00
chr12	14369480	14369680	ENST00000538329.1_1	0	+	200	200	0.00	0.18	0.04	0.02
chr12	122241730	122241930	ENST00000538335.1_1	0	-	200	200	0.98	1.00	1.00	1.00
chr11	64014465	64014665	ENST00000538355.1_1	0	+	200	200	0.00	0.93	0.03	0.00
chr11	68779706	68779906	ENST00000538407.2_1	0	+	200	200	0.00	0.01	0.00	0.00
chr12	5497656	5497856	ENST00000538430.1_1	0	+	200	200	0.00	0.99	0.05	0.00
chrX	73164077	73164277	ENST00000538519.3_1	0	+	200	200	0.00	1.00	0.18	0.00
chr6	168377820	168378020	ENST00000538528.1_1	0	-	200	200	0.00	0.05	0.00	0.00
chr12	97825338	97825538	ENST00000538559.6_1	0	+	200	200	0.00	1.00	0.18	0.01
chr12	6560568	6560768	ENST00000538616.1_1	0	-	200	200	0.00	0.44	0.01	0.00
chr11	73433295	73433495	ENST00000538624.1_1	0	+	200	200	0.00	0.52	0.05	0.03
chr12	27857402	27857602	ENST00000538640.2_1	0	+	200	200	0.00	0.22	0.07	0.02
chr11	104479930	104480130	ENST00000538641.1_1	0	-	200	200	0.00	1.00	0.08	0.00
chr11	62623257	62623457	ENST00000538654.5_1	0	-	200	200	0.00	1.00	0.20	0.00
chr17	70026676	70026876	ENST00000538693.1_1	0	+	200	200	0.00	1.00	0.64	0.93
chr11	60618392	60618592	ENST00000538705.1_1	0	-	200	200	0.00	1.00	0.04	0.00
chr3	10326013	10326213	ENST00000538717.1_1	0	+	200	200	0.00	0.12	0.00	0.00
chr12	122501206	122501406	ENST00000538790.1_1	0	+	200	200	0.00	0.14	0.00	0.00
chr12	120639057	120639257	ENST00000538804.5_1	0	+	200	200	0.00	1.00	0.14	0.00
chr17	70026676	70026876	ENST00000538810.5_1	0	+	200	200	0.00	1.00	0.64	0.93
chr12	124192833	124193033	ENST00000538837.1_1	0	-	200	200	0.00	1.00	0.10	0.00
chr12	10490811	10491011	ENST00000539009.1_1	0	-	200	126	0.00	0.42	0.26	0.30
chr12	13529500	13529700	ENST00000539026.1_1	0	-	200	200	0.00	0.51	0.03	0.00
chr12	132413930	132414130	ENST00000539078.1_1	0	-	200	200	0.00	0.89	0.04	0.00
chr12	8816508	8816708	ENST00000539089.1_1	0	+	200	200	0.00	0.46	0.01	0.00
chr12	121409995	121410195	ENST00000539163.1_1	0	-	200	200	0.00	0.76	0.09	0.00
chr12	1100187	1100387	ENST00000539259.1_1	0	-	200	200	0.00	1.00	0.27	0.00
chr11	62622454	62622654	ENST00000539303.5_1	0	-	200	200	0.00	1.00	0.26	0.00
chr12	120639057	120639257	ENST00000539446.5_1	0	+	200	200	0.00	1.00	0.14	0.00
chr12	130906222	130906422	ENST00000539532.1_1	0	-	200	200	0.00	1.00	0.07	0.00
chr1	148928213	148928413	ENST00000539543.1	0	+	200	200	0.00	0.42	0.05	0.01
chr12	15267455	15267655	ENST00000539734.1_1	0	-	200	200	0.00	0.11	0.01	0.00
chr12	8474450	8474650	ENST00000539795.1_1	0	+	200	200	0.00	0.13	0.04	0.03
chr12	21980045	21980245	ENST00000539874.1_1	0	+	200	200	0.00	1.00	0.30	0.03
chr11	60610385	60610585	ENST00000539897.1_1	0	-	200	200	0.00	0.59	0.02	0.00
chr11	62622736	62622936	ENST00000539921.5_1	0	-	200	200	0.00	1.00	0.29	0.00
chr11	64001748	64001948	ENST00000539963.1_1	0	-	200	200	0.00	1.00	0.26	0.00
chr11	62622736	62622936	ENST00000539975.5_1	0	-	200	200	0.00	1.00	0.29	0.00
chr12	109885202	109885402	ENST00000539987.1_1	0	-	200	200	0.00	0.10	0.00	0.00
chr12	12821817	12822017	ENST00000539988.1_1	0	+	200	200	0.00	1.00	0.07	0.00
chr12	65277454	65277654	ENST00000540024.1_1	0	+	200	200	0.00	0.10	0.00	0.00
chr11	94380517	94380717	ENST00000540151.5_1	0	+	200	200	0.00	0.77	0.08	0.00
chr12	117890730	117890930	ENST00000540161.1_1	0	+	200	200	0.00	1.00	0.53	0.69
chr12	8941185	8941385	ENST00000540299.1_1	0	+	200	0	NA	NA	NA	NA
chr12	121079242	121079442	ENST00000540369.2_1	0	-	200	200	0.00	1.00	0.21	0.00
chr12	17742826	17743026	ENST00000540399.1_1	0	-	200	200	0.00	0.09	0.00	0.00
chr11	47243202	47243402	ENST00000540410.1_1	0	-	200	200	0.00	0.11	0.03	0.01
chr9	141106217	141106417	ENST00000540522.5_1	0	+	200	200	0.00	0.32	0.04	0.02
chr12	8346927	8347127	ENST00000540566.1_1	0	+	200	200	0.00	0.16	0.03	0.01
chr12	27314099	27314299	ENST00000540595.1_1	0	-	200	200	0.00	0.06	0.00	0.00
chr12	11639526	11639726	ENST00000540635.1_1	0	-	200	200	0.00	1.00	0.04	0.00
chr22	28388817	28389017	ENST00000540665.5_1	0	+	200	200	0.00	0.93	0.02	0.00
chr22	31366542	31366742	ENST00000540687.5_1	0	+	200	200	0.00	1.00	0.56	0.76
chr11	94964803	94965003	ENST00000540692.1_1	0	+	200	200	0.00	1.00	0.36	0.05
chr11	62623257	62623457	ENST00000540725.5_1	0	-	200	200	0.00	1.00	0.20	0.00
chr17	70053775	70053975	ENST00000540802.1_1	0	-	200	200	0.00	1.00	0.53	0.82
chr12	24715402	24715602	ENST00000540811.5_1	0	-	200	200	0.00	1.00	0.81	1.00
chr11	62622845	62623045	ENST00000540865.5_1	0	-	200	200	0.00	1.00	0.07	0.00
chr12	23117404	23117604	ENST00000540895.5_1	0	+	200	200	0.00	0.99	0.10	0.00
chr11	62622845	62623045	ENST00000540904.1_1	0	-	200	200	0.00	1.00	0.07	0.00
chr11	61309663	61309863	ENST00000540906.1_1	0	-	200	200	0.00	1.00	0.88	1.00
chr12	122501206	122501406	ENST00000540968.1_1	0	+	200	200	0.00	0.14	0.00	0.00
chr12	23174574	23174774	ENST00000540994.1_1	0	+	200	200	0.00	0.13	0.00	0.00
chr12	123745951	123746151	ENST00000541002.7_1	0	-	200	200	0.00	1.00	0.38	0.11
chr11	94206733	94206933	ENST00000541092.1_1	0	-	200	200	0.00	0.07	0.00	0.00
chr12	11709288	11709488	ENST00000541162.1_1	0	+	200	200	0.00	1.00	0.04	0.00
chr6	31430862	31431062	ENST00000541196.2_1	0	+	200	200	0.00	1.00	0.12	0.00
chr11	72887640	72887840	ENST00000541254.1_1	0	+	200	200	0.00	0.76	0.02	0.00
chr12	97858707	97858907	ENST00000541282.5_1	0	+	200	200	0.00	1.00	0.58	0.95
chr12	23251832	23252032	ENST00000541288.5_1	0	+	200	200	0.00	1.00	0.41	0.04
chr11	94374465	94374665	ENST00000541293.1_1	0	+	200	200	0.00	0.96	0.05	0.00
chr12	9856574	9856774	ENST00000541404.1_1	0	+	200	200	0.00	0.41	0.08	0.04
chr11	62623257	62623457	ENST00000541416.5_1	0	-	200	200	0.00	1.00	0.20	0.00
chr12	127630977	127631177	ENST00000541419.1_1	0	-	200	200	0.00	0.22	0.02	0.00
chr12	8332752	8332952	ENST00000541558.5_1	0	+	200	200	0.00	0.14	0.01	0.00
chr12	122018448	122018648	ENST00000541574.1_1	0	+	200	200	0.00	1.00	0.80	1.00
chr11	62622845	62623045	ENST00000541578.5_1	0	-	200	200	0.00	1.00	0.07	0.00
chr11	62622845	62623045	ENST00000541615.5_1	0	-	200	200	0.00	1.00	0.07	0.00
chr12	122240751	122240951	ENST00000541694.5_1	0	-	200	200	0.89	1.00	1.00	1.00
chr12	109548908	109549108	ENST00000541704.2_1	0	+	200	200	0.00	0.10	0.00	0.00
chr12	68729461	68729661	ENST00000541707.1_1	0	-	200	200	0.00	0.14	0.01	0.00
chr12	68383159	68383359	ENST00000541715.5_1	0	+	200	200	0.00	1.00	0.53	0.52
chr12	110211189	110211389	ENST00000541723.5_1	0	-	200	200	0.00	0.28	0.00	0.00
chr12	7260778	7260978	ENST00000541775.5_1	0	+	200	200	0.00	1.00	0.49	0.54
chr12	6619289	6619489	ENST00000541782.1_1	0	+	200	200	0.00	1.00	0.50	0.58
chr12	64272707	64272907	ENST00000541870.1_1	0	+	200	200	0.00	0.07	0.00	0.00
chr12	793573	793773	ENST00000541881.1_1	0	-	200	200	0.00	0.99	0.10	0.00
chr12	6502972	6503172	ENST00000541888.2_1	0	+	200	200	0.00	0.83	0.04	0.00
chr12	16720252	16720452	ENST00000541892.1_1	0	+	200	200	0.00	0.05	0.00	0.00
chr12	130646673	130646873	ENST00000542000.1_1	0	-	200	200	0.00	0.84	0.02	0.00
chr11	72396021	72396221	ENST00000542022.1_1	0	+	200	200	0.00	1.00	0.24	0.00
chr12	11639526	11639726	ENST00000542062.5_1	0	-	200	200	0.00	1.00	0.04	0.00
chr12	22777870	22778070	ENST00000542076.1_1	0	-	200	200	0.00	1.00	0.10	0.00
chr12	26111910	26112110	ENST00000542086.5_1	0	-	200	200	0.00	1.00	0.36	0.12
chr11	62623257	62623457	ENST00000542112.5_1	0	-	200	200	0.00	1.00	0.20	0.00
chr11	61423398	61423598	ENST00000542121.1_1	0	-	200	200	0.00	0.13	0.05	0.03
chr15	85158100	85158300	ENST00000542197.1_1	0	-	200	200	0.00	0.70	0.11	0.00
chr12	120639011	120639211	ENST00000542265.5_1	0	+	200	200	0.00	1.00	0.19	0.00
chr12	120639011	120639211	ENST00000542314.5_1	0	+	200	200	0.00	1.00	0.19	0.00
chr12	14720825	14721025	ENST00000542401.1_1	0	+	200	200	0.00	1.00	0.14	0.00
chr12	132564905	132565105	ENST00000542422.1_1	0	-	200	200	0.00	1.00	0.39	0.02
chr12	123744950	123745150	ENST00000542427.6_1	0	-	200	200	0.00	0.37	0.07	0.04
chr12	3476071	3476271	ENST00000542449.1_1	0	+	200	200	0.00	0.13	0.00	0.00
chr17	6554982	6555182	ENST00000542475.2_1	0	+	200	200	0.00	0.21	0.00	0.00
chr11	94380517	94380717	ENST00000542479.1_1	0	+	200	200	0.00	0.77	0.08	0.00
chr12	40944390	40944590	ENST00000542482.4_1	0	+	200	200	0.00	0.95	0.10	0.00
chr13	41044286	41044486	ENST00000542632.5_1	0	-	200	200	0.00	1.00	0.54	0.90
chr12	15154673	15154873	ENST00000542689.1_1	0	+	200	200	0.00	0.48	0.02	0.00
chr12	132341979	132342179	ENST00000542763.2_1	0	+	200	200	0.00	0.97	0.13	0.00
chr12	132107648	132107848	ENST00000542797.1_1	0	-	200	200	0.00	0.02	0.00	0.00
chr12	131297399	131297599	ENST00000542821.1_1	0	-	200	200	0.00	1.00	0.36	0.01
chr12	68845376	68845576	ENST00000542875.1_1	0	-	200	200	0.00	1.00	0.38	0.18
chr12	122240751	122240951	ENST00000542933.5_1	0	-	200	200	0.89	1.00	1.00	1.00
chr14	22184386	22184586	ENST00000542992.1_1	0	-	200	200	0.00	0.74	0.18	0.06
chr12	123849415	123849615	ENST00000543072.1_1	0	+	200	200	0.00	1.00	0.58	0.87
chr11	94963295	94963495	ENST00000543150.1_1	0	+	200	200	0.00	1.00	0.21	0.00
chr12	122239813	122240013	ENST00000543167.5_1	0	-	200	200	0.00	1.00	0.79	1.00
chr12	4130092	4130292	ENST00000543206.1_1	0	+	200	200	0.01	0.22	0.10	0.09
chr12	123744894	123745094	ENST00000543217.6_1	0	-	200	200	0.00	0.11	0.03	0.03
chr11	60681431	60681631	ENST00000543275.1_1	0	-	200	200	0.00	1.00	0.19	0.00
chr15	93855686	93855886	ENST00000543286.5_1	0	+	200	200	0.00	0.75	0.02	0.00
chr12	1099850	1100050	ENST00000543290.1_1	0	-	200	200	0.00	1.00	0.21	0.00
chr12	5476840	5477040	ENST00000543308.1_1	0	-	200	200	0.00	1.00	0.26	0.01
chr12	132851907	132852107	ENST00000543317.1_1	0	+	200	200	0.00	0.33	0.06	0.02
chr12	122240751	122240951	ENST00000543334.5_1	0	-	200	200	0.89	1.00	1.00	1.00
chr12	13683490	13683690	ENST00000543347.1_1	0	+	200	200	0.00	0.04	0.00	0.00
chr17	17681804	17682004	ENST00000543475.1_1	0	-	200	200	0.00	0.18	0.01	0.00
chr12	13080568	13080768	ENST00000543515.6_1	0	+	200	200	0.00	0.30	0.05	0.02
chr12	27953541	27953741	ENST00000543527.1_1	0	-	200	200	0.00	0.25	0.03	0.00
chr11	94965650	94965850	ENST00000543573.1_1	0	+	200	200	0.00	1.00	0.57	0.79
chr12	22616763	22616963	ENST00000543604.1_1	0	-	200	200	0.00	0.69	0.08	0.00
chr1	155290888	155291088	ENST00000543656.1_1	0	-	200	200	0.00	0.99	0.07	0.00
chr11	63886896	63887096	ENST00000543817.1_1	0	-	200	200	0.00	1.00	0.39	0.01
chr11	60692769	60692969	ENST00000543907.1_1	0	-	200	200	0.00	1.00	0.17	0.00
chr11	47293560	47293760	ENST00000543925.5_1	0	-	200	200	0.00	1.00	0.34	0.02
chr12	11324109	11324309	ENST00000543969.1_1	0	-	200	200	0.00	1.00	0.29	0.00
chr12	15932783	15932983	ENST00000544015.1_1	0	+	200	200	0.00	0.98	0.08	0.00
chr11	94375052	94375252	ENST00000544019.5_1	0	+	200	200	0.02	0.35	0.17	0.16
chr12	130183291	130183491	ENST00000544036.1_1	0	-	200	200	0.00	0.04	0.00	0.00
chr12	12638112	12638312	ENST00000544086.1_1	0	+	200	200	0.00	0.24	0.04	0.01
chr12	8332752	8332952	ENST00000544214.5_1	0	+	200	200	0.00	0.14	0.01	0.00
chr12	66342387	66342587	ENST00000544279.1_1	0	-	200	200	0.00	1.00	0.93	1.00
chr12	121078205	121078405	ENST00000544339.1_1	0	-	200	200	0.00	1.00	0.46	0.16
chr12	4754327	4754527	ENST00000544380.1_1	0	+	200	200	0.00	1.00	0.37	0.02
chr12	26038688	26038888	ENST00000544399.1_1	0	-	200	200	0.00	0.46	0.11	0.07
chr11	60674151	60674351	ENST00000544421.1_1	0	+	200	200	0.00	1.00	0.09	0.00
chr12	8549215	8549415	ENST00000544461.1_1	0	-	200	200	0.00	1.00	0.57	0.66
chr11	62622845	62623045	ENST00000544550.5_1	0	-	200	200	0.00	1.00	0.07	0.00
chr11	64013328	64013528	ENST00000544553.1_1	0	+	200	200	0.00	1.00	0.40	0.03
chr12	10705864	10706064	ENST00000544591.1_1	0	+	200	200	0.00	0.14	0.06	0.05
chr12	7282738	7282938	ENST00000544657.1_1	0	-	200	200	0.00	1.00	0.57	0.82
chr11	115403571	115403771	ENST00000544663.1_1	0	-	200	200	0.00	0.13	0.01	0.00
chr11	73107582	73107782	ENST00000544674.1_1	0	-	200	200	0.00	1.00	0.25	0.00
chr15	83419224	83419424	ENST00000544685.2_1	0	+	200	200	0.00	0.92	0.05	0.00
chr12	69221794	69221994	ENST00000544710.1_1	0	+	200	200	0.00	0.78	0.08	0.00
chr11	65266416	65266616	ENST00000544868.2_1	0	+	200	200	0.00	1.00	0.32	0.00
chr12	123745798	123745998	ENST00000544890.1_1	0	-	200	200	0.00	1.00	0.25	0.02
